PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Num,Side
2544_02,1,0,2,42,0,0,1,97,1
2545_01,0,1,0,78,0,0,6,410,0
2546_01,0,0,2,36,0,0,5,491,1
2547_01,1,0,0,37,0,0,5,82,1
2547_02,1,0,0,41,0,1,0,20,0
2548_01,0,0,2,18,0,0,6,407,1
2549_01,2,0,2,62,0,0,5,522,0
2549_02,2,0,2,0,0,1,5,522,0
2549_03,2,0,2,55,0,0,5,522,0
2550_01,0,1,2,16,0,1,6,411,0
2551_01,0,0,2,32,0,0,5,523,0
2552_01,0,0,2,19,0,1,5,492,1
2552_02,0,0,0,7,0,1,6,408,1
2552_03,0,0,0,4,0,1,6,408,1
2553_01,1,1,2,30,0,1,3,87,1
2555_01,1,1,0,24,0,1,1,78,0
2555_02,1,1,2,34,0,1,1,78,0
2557_01,1,1,2,30,0,1,2,92,1
2558_01,2,0,2,3,0,1,5,525,0
2558_02,2,0,2,32,0,1,5,525,0
2558_03,2,0,2,55,0,1,5,525,0
2558_04,2,1,2,0,0,1,5,525,0
2559_01,1,0,2,51,0,0,5,82,1
2560_01,0,1,1,0,0,1,6,412,0
2560_02,0,0,2,21,0,0,6,412,0
2560_03,0,0,2,2,0,0,6,412,0
2561_01,0,0,2,19,0,0,4,178,1
2562_01,2,1,2,24,0,1,5,526,0
2562_02,2,0,2,20,0,0,5,526,0
2564_01,1,0,2,42,0,1,4,179,1
2565_01,2,1,2,17,0,1,5,527,0
2565_02,2,0,2,32,0,0,4,155,0
2571_01,0,0,2,28,0,1,6,414,0
2572_01,1,1,0,21,0,1,2,93,1
2572_02,1,1,0,56,1,1,2,93,1
2573_01,1,1,0,28,0,1,2,90,0
2574_01,0,0,2,42,0,0,5,496,1
2578_01,0,0,2,18,0,0,5,498,1
2580_01,0,0,2,24,0,0,6,412,1
2581_01,0,0,2,20,0,0,4,156,0
2581_02,0,0,2,22,0,0,5,531,0
2582_01,0,0,2,22,0,0,6,415,0
2584_01,0,0,1,21,0,0,6,417,0
2588_01,0,0,2,28,0,1,6,419,0
2589_01,1,1,2,26,0,1,2,91,0
2589_02,1,1,0,50,0,1,2,91,0
2589_03,1,0,2,26,0,0,2,91,0
2589_04,1,0,2,30,1,0,2,91,0
2589_05,1,1,2,29,0,1,2,91,0
2590_01,0,0,2,8,0,0,6,420,0
2590_02,0,0,2,45,0,0,6,420,0
2590_03,0,1,1,35,0,1,6,420,0
2591_01,0,0,1,18,0,0,5,499,1
2591_02,0,0,2,23,0,0,6,413,1
2592_01,2,0,2,29,1,0,3,75,0
2592_02,2,0,2,18,0,0,3,75,0
2593_01,0,0,2,28,0,0,6,421,0
2594_01,1,1,2,34,0,1,1,98,1
2595_01,2,0,0,0,0,1,5,533,0
2595_02,2,0,2,4,0,1,5,533,0
2595_03,2,0,2,28,0,0,3,76,0
2595_04,2,0,2,8,0,1,5,533,0
2596_01,2,0,2,20,0,0,3,77,0
2596_02,2,1,2,20,0,1,5,534,0
2597_01,2,1,2,25,0,1,5,500,1
2597_02,0,0,0,31,0,0,5,500,1
2598_01,2,0,2,37,0,0,5,535,0
2599_01,0,1,2,21,0,0,5,82,1
2601_01,2,1,2,24,0,1,5,536,0
2602_01,2,1,2,34,0,0,4,158,0
2602_02,2,0,0,0,0,1,4,158,0
2602_03,2,1,2,25,0,0,4,158,0
2605_01,2,1,0,43,0,1,3,88,1
2606_01,0,0,2,27,0,0,5,537,0
2606_02,0,0,2,45,0,0,5,537,0
2607_01,1,1,2,63,0,1,1,99,1
2607_02,1,1,2,17,0,1,1,99,1
2607_03,1,0,0,35,0,1,1,99,1
2607_04,1,0,2,12,0,1,1,99,1
2609_01,0,1,1,27,0,1,6,416,1
2616_01,0,0,2,17,0,0,5,541,0
2617_01,0,0,1,32,0,0,6,424,0
2618_01,0,1,2,23,0,1,4,159,0
2619_01,0,0,0,17,0,0,5,504,1
2622_01,0,0,0,34,0,0,5,505,1
2624_01,0,0,2,15,0,0,5,542,0
2625_01,0,1,2,14,0,1,6,426,0
2625_02,0,0,2,22,0,0,4,160,0
2626_01,0,0,2,19,0,0,5,543,0
2627_01,0,0,1,40,0,0,5,544,0
2628_01,1,1,0,25,0,1,0,21,0
2628_02,1,0,0,51,0,0,0,21,0
2629_01,0,0,2,22,0,0,6,427,0
2631_01,2,1,0,50,0,1,5,545,0
2633_01,0,0,0,26,0,0,6,428,0
2634_01,2,1,2,39,0,1,5,508,1
2635_01,2,0,2,18,0,1,3,78,0
2636_01,0,0,2,22,0,0,6,419,1
2638_01,0,0,2,26,0,0,4,181,1
2640_01,0,0,2,19,0,0,5,510,1
2641_01,0,1,1,16,0,0,6,420,1
2642_01,0,0,2,24,0,0,6,430,0
2643_01,0,0,1,34,0,0,5,511,1
2645_01,1,0,2,55,0,1,2,95,1
2645_02,1,0,2,42,0,0,2,95,1
2645_03,1,1,2,14,0,1,2,95,1
2645_04,1,0,0,28,0,1,2,95,1
2645_05,1,1,0,26,0,1,2,95,1
2646_01,1,0,0,33,0,0,1,80,0
2647_01,0,0,2,24,0,0,5,547,0
2648_01,0,0,2,23,0,0,6,421,1
2649_01,2,0,2,16,0,0,3,79,0
2650_01,0,1,2,36,0,0,6,431,0
2651_01,1,1,0,44,0,1,1,100,1
2652_01,0,0,2,22,0,1,5,513,1
2655_01,0,1,2,30,0,0,6,422,1
2657_01,0,0,2,20,0,0,5,514,1
2658_01,0,0,2,21,0,0,5,549,0
2659_01,2,0,2,14,0,1,4,182,1
2660_01,0,0,2,27,0,0,5,550,0
2661_01,0,0,2,19,0,0,5,515,1
2661_02,0,1,2,21,0,1,6,423,1
2662_01,2,0,0,27,0,0,5,551,0
2663_01,0,0,0,13,0,1,5,552,0
2664_01,2,1,1,71,0,1,4,183,1
2666_01,2,1,2,28,0,0,4,184,1
2666_02,2,0,0,18,0,0,4,184,1
2668_01,0,0,0,23,0,0,5,516,1
2668_02,0,0,0,34,0,0,6,424,1
2670_01,0,0,2,20,0,0,6,432,0
2671_01,0,0,0,17,0,0,5,554,0
2672_01,0,0,1,21,0,0,5,555,0
2675_01,1,0,2,33,0,1,2,97,1
2676_01,1,0,0,34,0,1,1,81,0
2677_01,1,0,2,51,0,0,3,90,1
2678_01,0,0,2,21,0,1,5,517,1
2679_01,0,1,2,27,0,0,6,426,1
2682_01,0,0,2,31,0,0,6,434,0
2683_01,1,0,2,36,0,1,0,32,1
2684_01,1,0,2,39,0,0,1,83,0
2685_01,0,0,2,26,0,0,6,435,0
2687_01,0,0,2,51,0,1,5,556,0
2688_01,0,0,2,24,0,0,5,557,0
2690_01,0,0,0,27,0,1,4,185,1
2691_01,0,0,2,31,0,0,5,558,0
2692_01,0,0,2,24,0,0,5,82,1
2693_01,1,0,2,57,0,0,0,22,0
2693_02,1,0,0,36,1,0,0,22,0
2693_03,1,0,2,55,0,0,0,22,0
2693_04,1,1,0,27,0,0,0,22,0
2695_01,2,0,2,18,0,0,4,186,1
2697_01,2,0,2,27,0,0,3,91,1
2698_01,1,0,2,50,0,0,2,94,0
2700_01,0,0,2,24,0,0,5,520,1
2701_01,0,1,1,20,0,1,6,428,1
2702_01,0,1,2,24,0,1,6,437,0
2703_01,0,0,2,18,0,0,6,429,1
2704_01,0,0,2,44,0,0,5,521,1
2706_01,1,1,0,27,0,1,1,102,1
2707_01,1,0,2,58,0,1,1,103,1
2707_02,1,1,1,29,0,1,1,103,1
2708_01,0,0,1,23,0,1,5,522,1
2709_01,2,1,2,3,0,1,5,523,1
2709_02,2,0,2,0,0,1,5,523,1
2709_03,2,0,2,33,0,0,5,523,1
2709_04,2,0,2,12,0,1,5,523,1
2712_01,1,1,2,44,0,1,1,105,1
2713_01,0,1,2,20,0,1,6,438,0
2714_01,0,0,0,59,0,0,5,561,0
2717_01,0,0,2,18,0,0,6,431,1
2718_01,1,1,2,72,0,1,1,106,1
2720_01,0,0,1,23,0,0,6,439,0
2720_02,0,0,2,11,0,0,6,439,0
2720_03,0,1,2,1,0,1,6,439,0
2721_01,0,0,1,25,0,0,5,563,0
2722_01,2,1,0,25,0,1,3,93,1
2723_01,1,1,2,24,0,1,2,99,1
2723_02,1,0,2,54,0,1,2,99,1
2724_01,2,1,0,17,0,1,5,564,0
2724_02,2,0,2,48,0,0,5,564,0
2725_01,0,0,2,40,0,0,5,565,0
2726_01,0,1,2,2,0,0,6,440,0
2727_01,0,0,2,32,0,0,5,525,1
2729_01,0,1,2,15,0,1,6,432,1
2730_01,0,1,2,52,0,1,6,433,1
2730_02,0,0,2,16,0,0,5,527,1
2730_03,0,1,2,16,0,1,6,433,1
2732_01,0,1,0,16,0,1,6,435,1
2732_02,0,0,0,6,0,0,6,435,1
2734_01,2,0,2,10,0,1,5,567,0
2736_01,2,0,2,27,1,0,3,81,0
2737_01,1,0,0,45,0,1,2,100,1
2737_02,1,0,2,26,0,0,2,100,1
2738_01,2,0,2,29,0,0,4,187,1
2739_01,0,1,1,38,0,1,6,442,0
2740_01,0,0,2,19,0,1,4,163,0
2741_01,2,0,2,43,0,0,4,164,0
2743_01,0,0,2,15,0,0,5,528,1
2745_01,2,0,2,31,0,0,5,568,0
2746_01,2,0,2,52,0,0,5,569,0
2747_01,2,0,2,49,0,1,5,570,0
2748_01,0,0,0,29,0,1,5,529,1
2750_01,0,0,2,18,0,1,5,571,0
2751_01,2,1,2,41,0,1,5,530,1
2752_01,0,0,2,9,0,0,6,444,0
2752_02,0,1,1,27,0,0,6,444,0
2752_03,0,0,2,58,0,1,4,165,0
2753_01,0,0,1,39,0,0,4,188,1
2754_01,0,0,2,13,0,0,4,166,0
2755_01,1,1,0,36,0,1,1,85,0
2756_01,2,0,0,23,0,0,5,572,0
2758_01,0,1,1,24,0,1,6,446,0
2759_01,0,0,2,33,0,0,4,167,0
2760_01,0,0,2,18,0,0,6,438,1
2760_02,0,1,2,2,0,0,6,438,1
2760_03,0,1,2,0,0,1,6,438,1
2762_01,0,0,2,36,0,0,6,439,1
2762_02,0,0,0,15,0,0,6,439,1
2763_01,0,0,2,31,0,1,4,168,0
2764_01,0,0,2,42,0,1,4,189,1
2765_01,2,0,2,27,0,0,5,532,1
2768_01,0,0,2,36,0,1,5,533,1
2768_02,0,0,2,0,0,0,6,442,1
2768_03,0,1,2,3,0,0,6,442,1
2769_01,0,0,1,22,0,0,5,573,0
2770_01,0,0,2,56,0,0,6,443,1
2772_01,0,0,2,23,0,0,6,444,1
2773_01,2,0,2,25,0,0,3,94,1
2774_01,0,0,2,29,0,0,5,575,0
2774_02,0,0,2,17,0,0,5,575,0
2774_03,0,0,2,13,0,0,5,575,0
2778_01,2,0,2,35,0,1,3,82,0
2778_02,2,1,0,53,0,1,5,576,0
2780_01,0,0,2,24,0,0,5,578,0
2781_01,0,1,2,38,0,0,6,447,0
2783_01,1,1,0,21,0,1,3,83,0
2783_02,1,0,0,29,0,0,3,83,0
2784_01,0,0,2,46,0,1,6,448,0
2785_01,1,1,2,58,0,1,2,102,1
2786_01,0,0,1,53,0,1,4,190,1
2787_01,0,0,0,21,0,0,5,535,1
2788_01,0,1,1,27,0,0,6,449,0
2789_01,0,1,2,31,0,0,6,450,0
2790_01,1,1,0,23,0,1,1,86,0
2790_02,1,0,0,41,0,0,1,86,0
2790_03,1,0,2,29,0,0,1,86,0
2790_04,1,0,0,54,0,0,1,86,0
2790_05,1,0,0,43,0,1,1,86,0
2792_01,0,1,1,36,0,1,6,446,1
2793_01,0,0,2,48,0,1,4,169,0
2795_01,1,0,2,34,0,1,2,103,1
2795_02,1,0,2,42,0,0,2,103,1
2796_01,0,0,0,17,0,0,5,536,1
2797_01,0,0,2,22,0,0,5,580,0
2798_01,1,0,2,37,0,0,0,23,0
2798_02,1,1,0,38,0,1,0,23,0
2799_01,0,0,2,21,0,0,6,447,1
2799_02,0,1,1,23,0,1,6,447,1
2801_01,1,0,2,27,0,0,1,87,0
2802_01,0,0,2,23,0,1,5,581,0
2805_01,0,0,2,19,0,0,5,582,0
2806_01,2,0,2,28,0,0,3,95,1
2807_01,0,0,2,33,0,0,4,171,0
2807_02,0,1,1,24,0,0,6,452,0
2807_03,0,1,2,0,0,1,6,452,0
2809_01,0,1,2,41,0,1,6,453,0
2810_01,0,1,2,19,0,0,6,454,0
2811_01,0,0,2,44,0,0,5,537,1
2812_01,2,0,0,43,0,1,5,538,1
2813_01,0,1,2,14,0,1,6,449,1
2814_01,0,1,1,18,0,1,6,455,0
2817_01,0,0,2,25,0,0,5,584,0
2818_01,2,0,2,0,0,1,5,585,0
2818_02,2,1,0,4,0,1,5,585,0
2818_03,2,0,2,24,0,1,5,585,0
2819_01,0,0,2,38,0,0,5,586,0
2820_01,0,1,2,44,0,1,6,457,0
2821_01,0,1,0,57,0,1,6,458,0
2822_01,0,1,0,3,0,1,6,450,1
2822_02,0,0,2,5,0,0,6,450,1
2822_03,0,1,0,3,0,1,6,450,1
2822_04,0,1,2,18,0,1,6,450,1
2822_05,0,1,2,8,0,0,6,450,1
2823_01,2,1,2,21,0,1,5,587,0
2824_01,1,1,0,35,0,1,2,104,1
2825_01,2,0,2,47,0,1,5,539,1
2826_01,1,0,0,28,0,0,2,96,0
2826_02,1,0,2,49,0,0,2,96,0
2831_01,1,0,2,23,0,1,3,86,0
2831_02,1,0,2,19,0,0,3,86,0
2832_01,0,0,2,34,0,0,4,173,0
2834_01,1,0,2,40,1,1,2,105,1
2835_01,1,0,0,26,1,0,0,24,0
2837_01,0,0,1,23,0,0,5,588,0
2838_01,2,0,2,22,0,0,4,174,0
2839_01,1,0,2,51,0,1,2,107,1
2840_01,0,0,0,44,0,0,5,540,1
2843_01,2,0,2,50,0,0,4,175,0
2846_01,0,1,2,28,0,1,6,452,1
2847_01,0,1,2,13,0,1,6,464,0
2852_01,0,0,2,21,0,0,6,465,0
2853_01,0,0,2,20,0,1,5,544,1
2854_01,0,0,0,14,0,0,5,591,0
2856_01,1,0,0,38,0,0,2,108,1
2857_01,0,0,1,29,0,0,5,545,1
2858_01,1,1,2,36,0,1,2,109,1
2858_02,1,1,2,16,0,1,2,109,1
2858_03,1,1,2,40,0,1,2,109,1
2859_01,1,1,0,27,0,1,2,98,0
2860_01,0,0,1,18,0,1,5,546,1
2861_01,0,0,2,17,0,1,5,547,1
2862_01,2,1,2,32,0,1,4,193,1
2863_01,0,0,2,27,0,0,6,466,0
2865_01,2,0,2,34,0,0,3,88,0
2865_02,2,0,2,53,0,1,3,88,0
2866_01,1,1,2,36,1,1,2,110,1
2867_01,2,0,2,41,0,0,3,89,0
2867_02,2,0,2,51,0,0,4,176,0
2869_01,0,1,1,61,0,1,6,467,0
2870_01,0,0,2,59,0,1,6,454,1
2871_01,1,1,2,17,0,1,1,88,0
2871_02,1,1,2,27,0,1,1,88,0
2872_01,0,0,1,57,0,1,6,455,1
2873_01,2,0,0,39,0,0,4,194,1
2875_01,1,1,0,55,0,1,1,107,1
2876_01,0,0,2,42,0,0,6,456,1
2877_01,0,0,2,36,0,0,5,592,0
2878_01,2,0,2,42,0,1,5,593,0
2880_01,0,1,1,32,0,0,6,468,0
2881_01,0,0,0,6,0,0,6,457,1
2882_01,0,1,2,15,0,0,6,458,1
2883_01,0,0,2,28,0,1,5,595,0
2884_01,2,0,2,37,0,0,3,90,0
2887_01,0,0,2,44,0,0,6,459,1
2888_01,2,0,2,71,1,0,5,597,0
2890_01,1,0,2,44,0,0,1,89,0
2890_02,1,1,2,36,0,1,1,89,0
2891_01,0,0,2,18,0,0,6,460,1
2892_01,0,0,1,3,0,1,6,469,0
2892_02,0,1,0,12,0,0,6,469,0
2892_03,0,1,0,0,0,1,6,469,0
2892_04,0,0,2,29,0,0,5,598,0
2892_05,0,0,2,9,0,0,6,469,0
2893_01,0,0,0,27,0,0,6,470,0
2894_01,0,0,1,24,0,0,5,599,0
2897_01,0,0,2,38,0,1,6,461,1
2899_01,2,0,2,28,0,0,5,600,0
2900_01,2,1,2,26,0,1,5,82,1
2901_01,0,0,2,16,0,0,5,601,0
2901_02,0,0,1,24,0,1,5,601,0
2902_01,0,0,2,33,0,0,6,471,0
2905_01,0,0,0,24,0,0,6,462,1
2906_01,0,0,2,29,0,0,6,463,1
2907_01,0,0,2,25,0,1,5,552,1
2908_01,0,0,2,0,0,0,6,464,1
2908_02,0,0,2,13,0,0,5,553,1
2909_01,0,1,0,7,0,0,6,473,0
2910_01,0,0,1,32,0,0,5,602,0
2912_01,2,1,2,34,0,0,4,178,0
2913_01,2,0,2,49,0,0,5,603,0
2919_01,2,0,2,43,0,1,3,96,1
2919_02,2,0,2,0,0,1,5,555,1
2919_03,2,1,2,6,0,1,5,555,1
2920_01,0,0,2,23,0,1,5,606,0
2925_01,2,0,2,43,0,1,5,609,0
2925_02,2,1,0,23,0,1,5,609,0
2926_01,2,0,2,43,0,0,5,82,1
2927_01,2,1,0,41,0,1,5,611,0
2928_01,1,0,0,54,1,0,1,92,0
2928_02,1,1,2,51,0,1,1,92,0
2928_03,1,1,2,44,0,1,1,92,0
2929_01,0,1,1,48,0,1,6,467,1
2930_01,0,0,2,45,0,0,6,474,0
2934_01,0,0,1,20,0,0,5,557,1
2935_01,1,0,2,33,0,0,7,2,0
2936_01,0,0,2,21,0,0,6,468,1
2938_01,1,1,2,68,0,1,2,100,0
2940_01,0,0,1,23,0,1,5,615,0
2941_01,0,0,2,16,0,0,6,477,0
2942_01,0,0,2,35,0,0,5,558,1
2943_01,0,1,2,22,0,0,6,478,0
2944_01,0,0,2,51,0,0,5,559,1
2944_02,0,0,1,2,0,0,6,469,1
2944_03,0,1,0,29,0,0,6,469,1
2944_04,0,0,2,0,0,1,6,469,1
2945_01,0,1,0,39,0,1,6,479,0
2948_01,1,0,2,55,0,1,2,112,1
2949_01,0,1,2,22,0,0,6,482,0
2950_01,0,0,2,20,0,0,5,617,0
2953_01,0,0,0,25,0,1,4,179,0
2954_01,0,0,0,18,0,1,5,619,0
2956_01,0,0,1,28,0,0,6,470,1
2958_01,0,0,2,26,0,0,5,561,1
2959_01,0,0,1,28,0,0,5,620,0
2960_01,0,0,2,54,0,0,5,562,1
2961_01,0,0,2,56,0,0,5,621,0
2962_01,2,0,2,25,0,0,4,180,0
2964_01,1,0,2,26,0,0,0,35,1
2965_01,0,0,2,14,0,0,5,622,0
2966_01,0,0,2,21,0,1,4,181,0
2968_01,0,1,2,43,0,1,6,485,0
2969_01,0,0,2,37,0,0,6,486,0
2970_01,0,0,2,27,0,0,5,82,1
2971_01,1,0,2,38,0,1,7,3,0
2972_01,0,0,2,14,0,1,4,182,0
2975_01,0,0,1,20,0,0,5,564,1
2979_01,1,0,2,33,0,0,1,93,0
2982_01,1,1,0,33,0,1,1,111,1
2983_01,0,0,2,13,0,1,4,183,0
2984_01,1,0,2,37,0,0,3,97,1
2986_01,2,0,2,15,0,0,4,197,1
2988_01,1,0,0,33,0,0,0,36,1
2990_01,0,1,1,24,0,1,6,472,1
2992_01,0,0,1,49,0,0,5,570,1
2993_01,0,0,2,24,0,0,5,571,1
2994_01,0,0,2,24,0,0,4,198,1
2995_01,1,1,0,26,0,1,1,94,0
2995_02,1,1,0,40,0,1,1,94,0
2996_01,0,0,0,31,0,0,5,626,0
2998_01,1,0,2,47,0,1,2,113,1
3000_01,0,0,2,19,0,0,5,627,0
3001_01,1,0,0,38,1,0,2,101,0
3001_02,1,0,0,33,0,1,2,101,0
3003_01,1,1,2,45,0,1,2,114,1
3004_01,0,1,2,1,0,1,6,473,1
3004_02,0,0,2,32,0,0,5,572,1
3005_01,2,1,2,70,0,1,5,573,1
3006_01,0,0,1,19,0,0,6,474,1
3009_01,2,1,1,55,0,1,4,185,0
3010_01,1,0,2,48,0,0,1,96,0
3012_01,0,0,2,66,0,0,6,475,1
3013_01,0,0,2,13,0,0,5,629,0
3014_01,1,0,0,40,0,0,2,115,1
3015_01,0,0,2,35,0,1,4,199,1
3018_01,0,0,2,32,0,0,5,630,0
3019_01,2,0,2,51,0,0,4,187,0
3020_01,1,0,2,37,0,0,1,112,1
3021_01,0,0,2,31,0,0,6,476,1
3021_02,0,0,2,37,0,0,5,574,1
3022_01,1,0,2,38,0,0,2,102,0
3022_02,1,0,0,19,0,0,2,102,0
3023_01,2,1,2,33,0,1,5,631,0
3024_01,0,0,2,19,0,1,5,632,0
3025_01,0,0,2,31,0,1,6,477,1
3025_02,0,0,2,43,0,0,6,477,1
3026_01,0,1,2,22,0,0,6,492,0
3027_01,0,1,2,24,0,0,6,493,0
3029_01,1,0,0,21,0,0,2,103,0
3029_02,1,0,2,14,0,1,2,103,0
3030_01,1,0,0,30,0,1,1,97,0
3030_02,1,1,2,22,0,1,1,97,0
3032_01,0,0,2,11,0,0,6,478,1
3032_02,0,1,2,4,0,0,6,478,1
3032_03,0,0,2,0,0,0,6,478,1
3032_04,0,0,2,30,0,0,5,575,1
3033_01,0,0,1,21,0,0,6,479,1
3034_01,1,0,2,40,0,0,5,82,1
3036_01,0,0,1,57,0,0,5,634,0
3038_01,2,0,2,35,0,0,5,576,1
3039_01,1,0,2,32,0,0,0,37,1
3040_01,2,0,2,32,0,0,5,577,1
3042_01,0,0,2,30,0,0,5,578,1
3044_01,0,0,2,69,0,0,5,636,0
3045_01,0,1,2,21,0,0,6,480,1
3047_01,2,1,1,17,0,1,4,190,0
3047_02,2,0,2,16,0,0,4,190,0
3048_01,2,1,2,25,0,0,4,200,1
3050_01,1,0,2,25,0,1,4,191,0
3053_01,1,0,0,52,0,0,5,82,1
3054_01,0,0,2,13,0,0,5,579,1
3055_01,0,0,2,37,0,0,5,637,0
3060_01,2,0,2,13,0,0,5,581,1
3060_02,2,0,2,45,0,0,3,98,1
3060_03,2,0,2,55,0,0,4,201,1
3061_01,0,0,2,22,0,0,5,638,0
3061_02,0,0,2,39,0,0,6,498,0
3062_01,2,0,2,35,0,0,3,99,1
3063_01,0,1,1,19,0,1,6,499,0
3063_02,0,1,2,7,0,1,6,499,0
3063_03,0,0,2,19,0,0,4,192,0
3064_01,0,1,2,21,0,1,6,482,1
3065_01,1,0,0,37,0,1,3,94,0
3066_01,0,0,2,35,0,0,4,193,0
3067_01,0,1,2,22,0,1,6,483,1
3068_01,0,0,2,62,0,0,6,500,0
3070_01,0,1,2,41,0,1,6,501,0
3071_01,1,1,2,16,0,1,1,113,1
3071_02,1,0,2,26,0,0,1,113,1
3073_01,2,1,2,36,0,1,5,640,0
3076_01,0,1,1,27,0,1,6,502,0
3079_01,0,0,0,22,0,0,5,642,0
3080_01,0,0,2,40,0,0,5,584,1
3081_01,1,0,0,50,0,1,2,118,1
3081_02,1,1,2,57,0,1,2,118,1
3082_01,0,0,1,15,0,1,6,503,0
3083_01,1,0,0,23,0,0,3,100,1
3084_01,2,1,0,60,0,1,3,101,1
3085_01,0,0,2,73,0,0,6,504,0
3087_01,0,0,2,35,0,1,6,505,0
3088_01,1,0,2,28,0,0,0,25,0
3090_01,1,0,2,27,1,1,1,115,1
3091_01,1,0,2,14,0,0,5,82,1
3091_02,1,1,2,26,0,1,3,102,1
3092_01,0,0,2,22,0,0,6,506,0
3093_01,2,0,0,22,0,1,4,194,0
3095_01,2,0,1,71,0,0,5,585,1
3096_01,2,0,0,25,0,1,3,103,1
3099_01,2,1,2,27,0,1,4,203,1
3100_01,0,0,2,1,0,0,6,485,1
3100_02,0,0,2,52,0,1,5,586,1
3100_03,0,1,2,0,0,1,6,485,1
3102_01,1,1,0,30,0,1,1,101,0
3103_01,1,0,2,52,1,0,1,102,0
3104_01,0,0,2,12,0,1,6,507,0
3104_02,0,1,2,22,0,1,6,507,0
3110_01,0,0,2,24,0,1,6,509,0
3111_01,2,0,2,22,0,0,3,95,0
3112_01,0,1,1,15,0,0,6,488,1
3113_01,2,1,2,21,0,1,3,96,0
3113_02,2,1,0,56,0,1,3,96,0
3114_01,2,0,2,50,0,0,3,97,0
3116_01,0,0,2,20,0,0,5,645,0
3117_01,0,0,2,32,0,0,5,646,0
3118_01,0,1,2,28,0,0,6,510,0
3119_01,0,0,2,74,0,0,6,490,1
3120_01,2,1,2,25,0,1,4,204,1
3120_02,2,0,2,31,0,0,4,204,1
3121_01,0,1,1,6,0,1,6,491,1
3123_01,0,1,2,17,0,1,6,511,0
3124_01,2,1,2,12,0,1,5,648,0
3124_02,2,0,2,47,0,1,5,648,0
3124_03,2,1,2,46,0,1,5,648,0
3126_01,1,0,0,31,0,1,1,116,1
3126_02,1,0,2,36,0,1,1,116,1
3128_01,0,0,0,15,0,0,6,512,0
3130_01,2,0,2,38,0,0,5,588,1
3131_01,0,1,0,48,0,1,6,492,1
3131_02,0,1,2,21,0,1,6,492,1
3131_03,0,1,2,4,0,1,6,492,1
3132_01,2,1,2,31,0,1,5,649,0
3133_01,0,0,1,31,0,0,6,513,0
3134_01,1,0,1,62,1,1,2,119,1
3136_01,0,1,2,29,0,1,6,514,0
3138_01,0,0,2,30,0,0,5,82,1
3140_01,2,0,2,26,0,0,4,206,1
3142_01,2,0,2,43,0,0,5,591,1
3142_02,2,0,2,32,0,0,5,591,1
3143_01,2,1,0,24,0,1,5,592,1
3145_01,2,1,2,49,0,1,5,652,0
3147_01,0,0,2,21,0,1,5,594,1
3149_01,0,0,2,18,0,1,6,494,1
3149_02,0,1,2,18,0,1,6,494,1
3152_01,0,1,2,14,0,0,6,496,1
3158_01,2,0,2,21,0,0,3,100,0
3159_01,2,1,0,25,0,1,5,654,0
3161_01,1,0,0,56,0,0,4,208,1
3162_01,0,0,2,0,0,1,6,500,1
3162_02,0,0,2,55,0,0,5,596,1
3162_03,0,1,2,14,0,0,6,500,1
3163_01,2,0,2,13,0,0,5,656,0
3163_02,2,0,0,43,0,0,5,656,0
3164_01,0,1,2,39,0,0,6,516,0
3166_01,2,1,2,27,0,1,5,657,0
3168_01,0,0,2,24,0,1,5,658,0
3169_01,0,0,2,26,0,1,5,598,1
3171_01,0,1,0,22,0,1,6,502,1
3172_01,0,0,2,26,0,0,5,659,0
3174_01,2,0,2,19,0,1,3,101,0
3174_02,2,1,2,38,0,1,5,660,0
3175_01,1,1,0,38,0,1,1,104,0
3176_01,1,0,2,77,0,1,4,196,0
3179_01,0,0,0,28,0,0,5,599,1
3180_01,0,0,2,22,0,0,5,663,0
3181_01,0,0,2,20,0,0,4,197,0
3182_01,0,0,2,18,0,1,5,600,1
3184_01,1,0,0,10,0,1,1,117,1
3184_02,1,1,0,34,0,1,1,117,1
3185_01,0,0,2,43,0,0,5,601,1
3188_01,2,1,0,31,0,0,4,209,1
3189_01,2,1,0,40,0,1,3,102,0
3189_02,2,0,2,25,0,0,3,102,0
3191_01,2,1,2,68,0,1,5,603,1
3192_01,0,0,2,20,0,0,5,665,0
3193_01,2,0,2,27,1,1,5,666,0
3195_01,0,0,2,1,0,0,6,505,1
3195_02,0,0,1,60,0,0,6,505,1
3195_03,0,0,0,28,0,1,6,505,1
3195_04,0,0,1,11,0,0,6,505,1
3195_05,0,0,0,0,0,0,5,82,1
3195_06,0,1,2,9,0,0,6,505,1
3196_01,2,0,2,38,0,0,5,667,0
3197_01,0,0,0,18,0,0,5,668,0
3200_01,0,0,2,40,0,0,5,669,0
3201_01,0,0,2,21,0,0,5,670,0
3203_01,0,1,2,24,0,0,6,506,1
3204_01,1,0,2,26,0,0,0,27,0
3204_02,1,0,2,47,0,0,0,27,0
3204_03,1,0,2,46,0,0,0,27,0
3205_01,0,1,0,55,0,1,6,507,1
3206_01,0,0,2,50,0,0,6,520,0
3209_01,2,1,2,10,0,1,5,672,0
3210_01,1,0,0,17,0,0,4,211,1
3210_02,1,0,0,20,0,0,4,211,1
3210_03,1,0,2,37,0,0,4,211,1
3211_01,0,0,2,24,0,0,5,673,0
3211_02,0,0,0,43,0,0,6,521,0
