PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
1527_02,1,0,2,25,0,0,0,0,0,0,True,3,49,0
1528_01,2,0,0,18,0,1231,518,875,2,0,True,3,50,0
1529_01,1,0,1,25,1,0,1393,0,45,257,True,0,16,1
1529_02,1,0,2,30,0,0,0,0,0,0,True,0,16,1
1531_01,0,0,2,46,0,0,0,446,259,0,False,6,237,1
1532_01,1,0,2,27,0,0,31,0,1,1289,False,1,65,1
1533_01,0,0,2,53,0,773,0,0,0,1,False,6,244,0
1536_01,2,1,2,21,0,0,0,0,0,0,True,5,297,1
1539_01,1,0,0,32,0,54,1231,0,21,5,True,0,17,1
1540_01,1,0,2,32,0,1,383,0,876,1016,False,2,55,0
1540_02,1,0,2,33,1,0,1395,22,0,469,True,2,55,0
1540_03,1,0,2,26,0,0,161,0,1158,0,False,2,55,0
1541_01,0,0,2,47,0,12,7,0,589,0,True,5,298,1
1542_01,2,0,2,13,0,1262,0,154,20,0,False,5,299,1
1543_01,1,1,0,34,0,0,0,0,0,0,True,2,56,0
1544_01,0,0,2,21,0,9,0,0,0,649,False,6,245,0
1545_01,2,0,2,20,0,198,0,520,67,445,True,5,82,1
1547_01,0,0,2,21,0,159,0,548,32,0,False,5,301,1
1548_01,1,1,0,51,0,0,0,0,0,0,True,1,50,0
1548_02,1,1,2,18,0,0,0,0,0,0,True,1,50,0
1550_01,1,0,2,26,0,1,214,0,42,1158,False,2,58,1
1550_02,1,0,0,53,1,1245,1048,0,0,222,False,5,82,1
1551_01,1,0,2,30,0,0,843,43,0,887,True,4,96,0
1552_01,0,1,2,37,0,0,0,0,0,0,False,6,240,1
1555_01,1,0,2,45,0,0,850,0,1105,0,False,0,18,1
1558_01,0,0,2,62,0,696,15,0,0,1,False,6,247,0
1560_01,0,0,2,38,0,0,1,45,0,674,False,6,242,1
1561_01,0,0,0,24,0,781,0,0,0,782,False,5,305,0
1562_01,0,0,2,18,0,304,0,302,101,0,False,5,306,0
1564_01,2,1,2,23,0,0,0,0,0,0,False,5,303,1
1565_01,0,0,1,16,0,0,885,0,0,623,False,5,304,1
1567_01,1,1,2,37,0,0,0,0,0,0,True,1,53,0
1568_01,0,0,2,22,0,776,97,0,9,0,False,5,82,1
1568_02,0,1,1,18,0,0,0,1115,0,0,True,6,248,0
1569_01,2,1,2,25,0,0,0,0,0,0,True,5,308,0
1572_01,0,0,2,26,0,612,17,11,0,0,False,6,249,0
1572_02,0,0,2,25,0,4,0,144,592,0,False,5,309,0
1573_01,2,0,2,55,0,731,0,81,0,159,False,3,56,1
1576_01,2,0,2,28,0,526,0,333,0,16,False,4,97,0
1577_01,0,0,2,23,0,0,160,1115,0,0,True,5,310,0
1578_01,0,0,2,22,0,0,24,0,170,636,False,4,98,0
1579_01,0,0,0,26,0,299,958,0,1,0,True,5,311,0
1580_01,0,0,2,13,0,0,0,8,0,586,False,6,246,1
1580_02,0,0,2,18,0,367,0,36,0,367,False,6,246,1
1581_01,2,1,2,38,0,0,0,0,0,0,True,5,312,0
1581_02,2,1,2,28,0,0,0,0,0,0,True,5,82,1
1584_01,0,0,2,57,0,372,0,0,335,0,False,5,314,0
1584_02,0,1,2,0,0,1273,0,0,0,0,False,6,251,0
1585_01,0,1,2,18,0,0,0,0,0,0,True,6,252,0
1588_01,1,1,2,25,0,0,0,0,0,0,True,4,99,0
1588_02,1,0,0,35,0,0,1496,0,593,0,True,4,99,0
1590_01,1,0,2,37,0,0,831,2,12,7,True,3,57,1
1590_02,1,0,0,33,0,0,26,1,33,1057,False,3,57,1
1592_01,1,0,2,35,0,279,1213,0,296,304,True,2,60,1
1592_02,1,0,0,47,0,16,1011,900,0,190,True,2,60,1
1593_01,0,0,2,23,0,5,51,0,600,0,False,4,114,1
1594_01,0,0,2,27,0,0,3,0,2,713,True,6,253,0
1595_01,1,0,0,27,0,0,1276,0,1327,36,True,2,57,0
1596_01,1,1,2,23,0,0,0,0,0,0,True,1,54,0
1597_01,0,1,2,31,0,0,0,0,0,1306,True,6,254,0
1599_01,1,1,2,19,0,0,0,1115,0,0,True,2,58,0
1599_02,1,1,0,53,0,0,0,0,0,0,True,2,58,0
1601_01,0,0,2,37,0,22,5,0,612,0,False,6,255,0
1602_01,0,0,2,18,0,0,0,0,1075,55,False,5,307,1
1603_01,0,0,2,42,0,0,464,0,0,117,False,5,317,0
1603_02,0,1,2,7,0,0,0,0,0,0,True,6,256,0
1603_03,0,0,0,7,0,0,0,0,0,0,True,6,256,0
1604_01,0,0,2,24,0,2,3,0,506,158,False,6,257,0
1606_01,1,0,2,20,0,13,626,0,873,22,True,4,116,1
1608_01,0,0,2,24,0,837,181,657,2,0,False,5,319,0
1611_01,0,0,2,42,0,0,654,0,0,44,True,6,248,1
1612_01,1,0,2,49,0,0,1227,0,2,304,True,4,101,0
1612_02,1,1,2,47,0,0,0,0,0,0,True,4,101,0
1613_01,0,0,0,16,0,664,9,0,0,42,False,5,82,1
1614_01,2,0,2,26,1,371,0,751,35,0,False,5,321,0
1615_01,0,0,2,24,0,0,0,6,561,0,False,5,322,0
1615_02,0,1,2,38,0,0,0,1115,0,0,True,6,259,0
1615_03,0,0,2,0,0,0,0,0,0,0,True,6,259,0
1617_01,2,0,1,37,0,272,904,19,438,0,False,3,53,0
1619_01,0,1,2,39,0,0,0,0,0,0,True,6,249,1
1621_01,0,0,0,25,0,458,0,1,227,8,True,5,308,1
1621_02,0,0,1,25,0,168,124,41,0,304,False,5,308,1
1622_01,2,1,2,35,0,0,0,0,0,0,True,5,323,0
1624_01,0,1,1,0,0,0,0,0,1327,0,True,6,250,1
1624_02,0,0,0,46,0,502,0,62,0,0,True,6,250,1
1624_03,0,0,2,4,0,0,0,0,0,1306,True,6,250,1
1625_01,1,1,0,19,0,0,0,0,0,0,True,2,59,0
1625_02,1,0,2,29,0,0,693,0,1014,98,False,2,59,0
1626_01,0,0,2,19,0,1273,9,0,0,1,False,5,324,0
1628_01,1,1,2,47,0,0,0,0,0,0,True,1,71,1
1630_01,0,1,1,1,0,0,0,0,0,0,True,6,252,1
1630_02,0,1,2,4,0,0,0,0,0,0,False,6,252,1
1630_03,0,0,2,37,0,0,27,11,600,5,False,5,309,1
1631_01,0,0,2,61,0,863,32,0,0,321,False,4,118,1
1632_01,1,1,2,32,0,0,1507,0,0,0,True,2,62,1
1633_01,0,1,2,4,0,0,0,0,0,1306,True,6,261,0
1633_02,0,1,2,16,0,0,0,0,0,0,True,6,261,0
1634_01,0,1,0,25,0,0,0,0,0,0,False,6,253,1
1635_01,0,0,2,22,0,906,0,1115,0,785,False,5,325,0
1636_01,0,0,2,41,0,136,511,6,71,25,False,6,254,1
1637_01,0,1,2,25,0,0,0,0,0,0,True,6,255,1
1638_01,0,0,2,19,0,355,0,66,286,0,False,4,119,1
1640_01,0,0,2,21,0,279,0,1,508,2,True,6,262,0
1644_01,0,0,0,14,0,0,2,0,0,645,False,5,327,0
1645_01,0,1,0,18,0,0,0,0,0,0,False,5,82,1
1646_01,0,0,2,34,0,0,0,712,0,0,True,6,264,0
1647_01,0,0,2,33,0,743,0,10,3,2,False,5,328,0
1649_01,0,1,0,14,0,0,0,0,0,0,False,6,265,0
1650_01,0,1,0,28,0,0,0,0,0,0,True,6,258,1
1651_01,0,1,1,43,0,0,0,0,1327,0,False,6,266,0
1651_02,0,0,0,3,0,0,0,0,0,0,True,6,266,0
1651_03,0,1,1,0,0,0,0,0,0,0,True,6,266,0
1653_01,1,0,2,47,0,4,817,673,636,2,False,0,19,1
1655_01,0,0,2,28,0,1194,1507,0,0,5,False,5,82,1
1655_02,0,0,2,40,0,0,618,0,0,0,True,5,310,1
1656_01,0,0,2,17,0,1,151,37,0,1306,False,5,311,1
1657_01,0,0,2,21,0,0,0,210,108,1208,False,6,267,0
1658_01,2,0,2,27,0,833,0,6,4,0,True,5,312,1
1659_01,0,0,2,41,0,0,80,3,0,590,False,5,313,1
1660_01,0,0,2,20,0,0,1,0,716,0,False,4,122,1
1661_01,1,0,2,56,0,0,0,0,0,0,False,0,20,1
1661_02,1,0,2,57,0,0,62,0,1017,172,False,0,20,1
1661_03,1,1,2,48,0,0,0,0,0,0,True,0,20,1
1661_04,1,0,2,37,0,0,1051,0,834,1306,False,0,20,1
1662_01,0,0,1,20,0,125,0,0,450,0,False,5,314,1
1663_01,0,1,1,36,0,0,0,0,0,0,True,6,268,0
1666_01,1,0,2,38,0,154,601,1063,1327,86,True,3,59,1
1668_01,0,0,2,22,0,2,0,6,100,455,False,5,316,1
1669_01,2,0,2,31,0,1136,0,145,16,0,False,5,317,1
1669_02,2,1,2,0,0,0,0,0,0,0,True,5,317,1
1669_03,2,0,0,21,0,960,0,709,0,0,False,5,317,1
1670_01,0,0,2,49,0,0,66,205,2,884,False,6,269,0
1670_02,0,1,2,44,0,0,0,0,0,0,False,6,269,0
1671_01,1,0,0,27,0,0,651,0,1272,64,False,1,73,1
1672_01,0,0,2,29,0,7,0,0,651,0,False,5,318,1
1673_01,0,0,0,16,0,695,0,5,1,16,False,5,330,0
1674_01,0,1,1,20,0,0,0,0,0,0,False,6,260,1
1676_01,0,1,2,26,0,0,0,0,0,0,False,6,270,0
1677_01,0,0,2,19,0,5,85,0,0,1306,False,4,103,0
1681_01,0,0,2,34,0,1,87,0,649,0,False,6,261,1
1682_01,2,1,2,38,0,0,0,0,0,0,True,5,331,0
1685_01,0,0,0,51,0,0,239,90,0,246,False,5,82,1
1685_02,0,0,0,7,0,0,0,0,0,0,False,6,272,0
1685_03,0,1,2,3,0,0,0,0,0,0,True,6,272,0
1687_01,2,0,2,26,1,577,371,200,0,44,False,5,334,0
1688_01,0,0,2,27,0,222,435,0,0,0,False,4,124,1
1688_02,0,1,2,7,0,1273,0,0,0,0,False,5,82,1
1688_03,0,1,2,19,0,1273,0,0,0,0,True,6,262,1
1690_01,0,0,2,28,0,0,26,87,5,616,False,5,335,0
1691_01,2,0,2,27,0,1209,793,822,0,0,False,5,321,1
1694_01,0,1,1,31,0,0,1507,0,0,0,True,6,263,1
1695_01,0,0,2,26,0,291,0,194,2,239,False,6,264,1
1696_01,1,0,2,43,0,0,581,17,1321,369,False,1,55,0
1697_01,0,0,2,23,0,0,13,0,635,0,False,6,274,0
1698_01,0,1,1,14,0,0,0,0,0,0,True,4,125,1
1699_01,0,0,0,47,0,0,447,0,0,68,True,5,336,0
1700_01,1,1,2,17,0,0,0,0,0,0,True,1,74,1
1700_02,1,0,2,64,0,0,4,0,1261,521,False,1,74,1
1704_01,2,0,2,13,0,819,0,569,0,3,False,3,60,1
1704_02,2,0,0,18,0,86,770,435,0,0,True,3,60,1
1705_01,2,0,2,29,1,0,0,0,0,0,False,4,126,1
1708_01,0,0,1,70,0,0,3,1,2,836,False,5,338,0
1709_01,2,0,2,23,0,31,0,845,0,47,False,5,326,1
1709_02,2,0,2,23,0,1110,0,88,0,0,True,3,61,1
1709_03,2,0,2,35,0,911,0,24,0,1,False,5,82,1
1709_04,2,0,2,17,0,1023,0,134,8,8,False,4,127,1
1709_05,2,1,2,26,0,0,0,0,0,0,True,5,326,1
1709_06,2,0,2,15,0,975,0,535,20,822,False,3,61,1
1709_07,2,0,2,19,0,263,54,844,101,0,False,5,326,1
1710_01,0,1,1,20,0,0,0,0,0,0,True,6,276,0
1711_01,0,0,2,51,0,375,226,726,671,0,False,5,327,1
1712_01,2,0,2,17,0,136,0,749,21,0,False,5,339,0
1712_02,2,0,2,27,0,103,1,49,1047,24,False,5,339,0
1713_01,0,0,2,43,0,84,555,2,0,0,False,6,277,0
1714_01,0,0,2,5,0,0,0,0,0,0,False,6,265,1
1715_01,0,1,2,17,0,0,0,0,0,0,False,6,266,1
1717_01,0,0,2,40,0,655,0,405,224,0,True,4,105,0
1717_02,0,0,2,38,0,4,0,0,0,939,False,4,105,0
1718_01,0,1,2,20,0,0,0,0,0,0,True,5,82,1
1719_01,0,1,2,13,0,0,0,1115,0,0,False,6,278,0
1721_01,0,0,2,15,0,288,36,5,0,536,False,5,341,0
1723_01,0,0,2,15,0,677,0,0,132,0,False,4,128,1
1724_01,1,0,0,59,0,8,900,0,73,31,True,0,21,1
1725_01,0,0,2,24,0,0,189,0,0,505,False,5,328,1
1727_01,2,1,2,27,0,0,0,0,0,0,True,5,342,0
1727_02,2,0,0,52,0,895,0,784,325,0,False,3,54,0
1728_01,0,0,2,38,0,458,0,0,87,229,False,6,280,0
1729_01,0,0,2,26,0,21,0,423,473,0,True,5,343,0
1730_01,0,0,0,17,0,68,0,0,0,646,True,4,106,0
1731_01,0,1,1,17,0,0,0,0,0,0,True,6,281,0
1731_02,0,0,0,20,0,1,619,0,0,0,True,6,281,0
1733_01,0,0,2,15,0,916,104,0,0,0,False,5,344,0
1734_01,0,1,2,30,0,0,0,0,0,0,True,6,283,0
1736_01,0,1,1,22,0,0,0,0,0,0,False,6,284,0
1738_01,0,0,2,18,0,0,0,19,403,1306,False,4,129,1
1738_02,0,1,0,22,0,0,0,0,0,0,True,6,268,1
1739_01,0,1,1,20,0,0,0,0,0,0,True,6,269,1
1740_01,0,0,2,22,0,616,13,10,0,0,False,6,270,1
1742_01,2,0,1,34,1,49,390,345,0,0,False,3,55,0
1745_01,1,0,2,28,0,0,821,0,212,1230,False,4,130,1
1746_01,2,1,2,50,0,0,0,0,0,0,True,5,331,1
1747_01,0,0,0,19,0,0,0,421,13,0,True,6,271,1
1748_01,0,0,2,21,0,0,0,0,2,655,False,6,287,0
1748_02,0,0,2,0,0,0,0,0,0,0,False,6,287,0
1748_03,0,0,2,4,0,0,0,0,0,0,True,6,287,0
1749_01,0,1,1,59,0,0,0,0,0,0,False,6,288,0
1752_01,0,0,0,15,0,769,1,0,0,275,True,5,333,1
1753_01,0,1,2,24,0,0,0,0,0,0,True,6,272,1
1755_01,0,1,2,26,0,0,0,0,0,0,False,6,273,1
1757_01,0,0,2,67,0,26,620,0,39,26,False,5,334,1
1758_01,0,0,2,55,0,483,0,0,295,3,False,6,274,1
1760_01,0,0,2,50,0,598,21,10,26,4,False,5,336,1
1761_01,0,0,0,23,0,141,399,17,49,1,False,5,347,0
1762_01,0,0,1,21,0,1132,7,0,20,0,True,4,132,1
1762_02,0,0,2,15,0,104,1507,0,168,236,False,6,275,1
1763_01,1,0,2,41,0,0,1159,0,59,0,True,4,133,1
1764_01,2,1,2,59,0,0,0,0,0,0,True,5,337,1
1764_02,2,0,2,18,0,0,0,0,0,0,False,4,134,1
1766_01,0,0,0,21,0,112,0,0,0,846,False,5,338,1
1767_01,1,1,0,14,0,0,0,0,0,0,True,2,65,1
1767_02,1,0,2,50,0,1221,596,0,6,799,True,2,65,1
1767_03,1,0,2,32,0,1178,1176,122,57,42,True,2,65,1
1767_04,1,1,2,46,0,0,0,0,0,0,True,2,65,1
1768_01,0,0,2,27,0,0,24,0,600,0,False,6,276,1
1769_01,2,1,2,58,0,0,0,0,0,0,True,5,339,1
1770_01,1,1,0,15,0,0,0,0,0,0,True,1,75,1
1771_01,0,0,2,35,0,0,299,380,1327,0,True,6,291,0
1772_01,2,0,2,30,0,868,0,49,39,0,False,5,348,0
1774_01,2,1,2,30,0,0,0,0,0,0,True,4,135,1
1775_01,0,0,2,43,0,0,0,699,0,14,True,6,277,1
1776_01,0,0,2,21,0,0,0,666,0,0,False,6,278,1
1778_01,0,1,1,15,0,0,0,0,0,0,False,6,279,1
1779_01,0,0,0,37,0,160,472,0,0,11,True,5,349,0
1781_01,1,0,0,28,0,0,1465,0,0,12,True,2,66,1
1782_01,0,1,2,28,0,0,0,0,0,0,False,5,82,1
1782_02,0,0,2,40,0,491,1507,133,73,0,False,5,341,1
1783_01,0,0,0,42,0,28,0,0,0,495,False,6,281,1
1783_02,0,1,1,21,0,0,0,0,1327,0,False,6,281,1
1785_01,2,1,0,31,0,0,0,0,1327,0,False,4,107,0
1786_01,0,0,2,51,0,28,91,0,34,534,False,5,342,1
1792_01,2,0,2,73,0,27,2,70,808,0,False,5,352,0
1796_01,1,1,2,26,0,0,0,0,0,0,True,2,67,1
1797_01,1,1,0,33,0,0,0,0,0,0,True,1,57,0
1798_01,0,0,2,39,0,1,253,33,339,105,False,4,137,1
1799_01,0,0,2,19,0,5,493,0,84,174,False,6,295,0
1800_01,0,0,0,12,0,0,0,0,0,0,True,6,283,1
1800_02,0,1,0,10,0,0,0,0,0,0,False,6,283,1
1800_03,0,1,2,0,0,0,0,0,0,0,False,6,283,1
1800_04,0,0,2,0,0,0,0,0,0,0,True,6,283,1
1800_05,0,1,2,1,0,0,0,0,0,0,True,6,283,1
1802_01,0,0,2,33,0,0,0,2,646,1,False,4,109,0
1803_01,0,0,0,23,0,0,160,0,460,0,False,5,354,0
1804_01,2,1,2,5,0,0,0,0,0,0,True,5,355,0
1805_01,0,1,2,24,0,0,0,0,0,0,True,6,284,1
1806_01,2,0,2,26,0,0,0,0,0,0,False,4,138,1
1807_01,1,0,0,30,0,0,1224,4,137,1160,False,1,58,0
1808_01,0,0,2,33,0,0,583,8,2,30,False,5,346,1
1810_01,2,0,2,56,0,1242,0,1055,51,0,False,5,356,0
1811_01,0,1,1,25,0,0,0,0,0,0,True,6,285,1
1811_02,0,0,2,27,0,726,20,0,0,0,False,5,347,1
1812_01,0,0,2,25,0,9,647,72,12,57,True,5,357,0
1813_01,0,0,0,18,0,0,0,394,0,245,False,5,358,0
1816_01,1,0,2,60,1,1053,494,0,326,52,True,2,68,1
1816_02,1,0,2,41,0,0,1040,1,6,23,True,2,68,1
1817_01,0,0,1,16,0,112,0,38,77,382,False,5,349,1
1818_01,0,1,2,17,0,0,0,0,0,0,True,6,297,0
1821_01,0,0,2,26,0,1273,4,326,0,19,False,6,298,0
1822_01,0,0,2,31,0,2,622,0,0,0,True,6,299,0
1823_01,0,0,2,67,0,140,67,421,176,9,True,5,82,1
1826_01,0,0,0,16,0,1273,215,474,2,0,False,5,351,1
1827_01,0,0,0,24,0,0,91,1,56,369,False,5,352,1
1828_01,0,0,2,19,0,0,830,3,513,237,True,5,361,0
1829_01,1,0,0,48,0,0,1207,79,120,1306,True,3,56,0
1829_02,1,0,2,30,0,1,1379,0,2,265,True,3,56,0
1829_03,1,0,2,22,0,0,1439,21,1026,19,True,3,56,0
1829_04,1,0,2,28,1,0,1283,3,200,916,True,3,56,0
1829_05,1,1,0,23,0,0,0,0,0,0,True,3,56,0
1829_06,1,0,2,29,0,0,537,0,0,985,False,3,56,0
1831_01,0,1,2,22,0,0,0,0,0,1306,False,6,288,1
1833_01,1,0,0,48,0,137,122,0,1182,443,False,2,61,0
1834_01,2,0,2,26,0,17,0,919,0,0,True,5,354,1
1836_01,0,0,2,23,0,996,789,0,1,0,True,5,362,0
1841_01,0,0,2,55,0,816,0,0,0,0,False,5,365,0
1843_01,1,0,2,46,0,1119,145,135,1327,188,False,4,112,0
1844_01,0,0,1,38,0,0,0,0,0,866,False,5,355,1
1844_02,0,1,2,2,0,0,0,0,0,0,True,6,289,1
1844_03,0,1,2,3,0,0,0,0,0,0,True,6,289,1
1846_01,0,0,2,20,0,0,0,0,647,16,False,5,366,0
1847_01,0,0,2,65,0,5,284,1115,0,121,False,6,290,1
1848_01,0,0,2,27,0,176,0,2,0,551,False,6,291,1
1849_01,0,0,2,25,0,113,0,0,827,0,False,5,367,0
1850_01,0,0,1,54,0,0,283,240,0,0,False,5,356,1
1850_02,0,0,0,25,0,0,0,1,603,25,False,5,356,1
1853_01,0,1,2,14,0,0,0,0,0,0,True,6,302,0
1854_01,1,0,0,53,0,0,1485,0,0,625,True,0,22,1
1855_01,0,1,2,0,0,0,0,0,0,0,True,6,303,0
1855_02,0,0,2,39,0,0,43,695,0,85,False,4,113,0
1856_01,0,0,2,22,0,8,544,0,27,0,True,5,368,0
1857_01,2,0,0,31,0,118,0,544,52,0,False,3,63,1
1859_01,2,1,2,24,0,0,0,0,0,0,True,5,357,1
1860_01,1,0,2,35,1,0,1,0,0,1107,False,0,13,0
1860_02,1,0,0,35,0,95,1188,0,347,283,False,0,13,0
1861_01,2,1,2,32,0,0,0,0,0,0,True,5,358,1
1861_02,2,0,2,61,0,742,344,756,0,131,False,5,358,1
1863_01,0,0,0,58,0,14,0,790,0,0,True,5,370,0
1864_01,2,0,2,26,0,1027,22,0,4,1306,False,3,64,1
1865_01,0,1,2,4,0,0,0,0,0,0,False,6,292,1
1865_02,0,0,2,1,0,0,0,0,0,0,False,6,292,1
1865_03,0,0,2,8,0,0,0,0,0,0,True,6,292,1
1865_04,0,0,2,7,0,0,0,0,0,1306,False,6,292,1
1865_05,0,0,2,25,0,0,60,0,530,778,False,6,292,1
1865_06,0,0,2,6,0,0,0,0,0,0,False,6,292,1
1866_01,0,0,2,29,0,0,0,0,0,685,False,5,371,0
1868_01,2,1,2,64,0,0,0,0,0,0,True,5,372,0
1871_01,1,0,2,31,0,0,987,0,166,52,True,2,70,1
1872_01,2,1,2,25,0,0,0,0,0,0,False,4,139,1
1873_01,0,1,2,30,0,0,1507,0,0,0,True,6,293,1
1874_01,0,1,2,0,0,0,0,0,0,0,False,6,305,0
1874_02,0,0,1,29,0,0,0,0,416,894,False,5,374,0
1877_01,0,0,2,37,0,28,25,26,659,3,False,6,306,0
1878_01,0,0,2,49,0,0,0,0,593,0,False,5,375,0
1879_01,1,0,2,36,0,0,454,959,19,745,False,3,58,0
1880_01,0,0,0,20,0,400,123,0,0,9,False,5,376,0
1881_01,0,0,2,20,0,1111,0,0,86,0,True,5,377,0
1882_01,1,0,0,18,0,0,1492,71,0,15,True,2,71,1
1882_02,1,1,0,17,0,0,0,0,0,0,True,5,82,1
1884_01,2,1,2,48,0,0,0,0,0,0,False,4,140,1
1886_01,0,0,2,26,0,0,3,171,502,0,False,4,141,1
1887_01,0,0,2,35,0,0,86,598,46,0,False,6,295,1
1888_01,0,0,2,30,0,116,0,0,597,29,True,5,361,1
1889_01,0,0,2,22,0,0,0,22,0,577,False,5,378,0
1889_02,0,1,2,5,0,0,0,0,0,0,False,6,307,0
1890_01,0,1,0,43,0,0,0,0,0,0,False,6,308,0
1891_01,2,1,2,52,0,0,0,0,0,0,False,4,142,1
1892_01,1,0,2,50,0,5,620,0,288,599,True,3,59,0
1892_02,1,0,2,29,0,4,643,0,328,776,True,5,82,1
1892_03,1,0,0,19,0,0,571,155,1234,44,False,3,59,0
1897_01,1,0,0,39,0,0,1461,1,78,1201,True,2,72,1
1897_02,1,0,2,38,0,0,308,0,963,0,True,2,72,1
1898_01,0,1,0,21,0,1273,0,0,0,0,False,6,296,1
1899_01,0,0,1,25,0,11,44,351,0,0,False,6,297,1
1901_01,1,1,0,42,0,0,0,0,0,0,True,0,14,0
1901_02,1,1,0,36,0,0,0,0,0,0,True,0,14,0
1902_01,0,0,2,19,0,42,0,314,870,0,False,6,298,1
1903_01,0,1,2,42,0,0,0,0,0,0,False,6,309,0
1905_01,0,0,0,40,0,957,39,0,0,815,False,5,364,1
1906_01,0,1,2,14,0,0,0,0,0,0,False,6,299,1
1907_01,1,0,2,50,0,1273,957,0,123,231,False,3,60,0
1908_01,2,0,2,18,0,866,0,34,774,0,False,4,115,0
1911_01,0,0,2,46,0,8,503,0,5,90,False,6,300,1
1915_01,0,0,2,27,0,0,51,0,37,579,False,4,116,0
1916_01,1,1,2,15,0,0,0,0,0,0,True,3,61,0
1916_02,1,0,0,22,0,1023,77,0,12,901,False,3,61,0
1918_01,1,1,2,0,0,0,0,0,0,0,False,0,23,1
1918_02,1,1,2,52,0,0,0,0,0,0,True,0,23,1
1918_03,1,0,2,38,0,34,993,0,842,0,True,0,23,1
1920_01,2,0,2,46,0,589,0,266,0,2,False,4,117,0
1922_01,0,1,0,23,0,0,0,0,0,0,False,6,303,1
1923_01,1,0,2,63,0,0,1268,18,4,689,True,2,65,0
1923_02,1,1,0,24,0,0,0,0,0,0,True,2,65,0
1925_01,0,1,2,50,0,0,0,0,0,0,False,6,304,1
1926_01,0,1,2,20,0,0,0,0,0,0,False,6,305,1
1927_01,2,0,2,55,0,1135,0,1,0,259,False,3,66,1
1928_01,0,0,1,21,0,0,0,105,160,342,True,4,144,1
1931_01,1,1,0,56,0,0,0,0,0,0,True,2,73,1
1933_01,0,0,2,45,0,10,0,0,1327,0,True,4,118,0
1935_01,0,1,0,18,0,0,0,0,0,0,False,6,307,1
1937_01,0,0,2,47,0,7,663,17,0,0,False,5,368,1
1938_01,0,0,2,36,0,0,0,903,109,115,True,5,369,1
1939_01,2,0,2,57,1,755,0,271,39,0,False,5,385,0
1939_02,2,0,2,13,0,1185,10,43,0,0,False,3,62,0
1940_01,2,0,2,27,0,118,0,899,3,0,False,5,386,0
1941_01,0,0,2,20,0,580,0,0,0,0,False,5,370,1
1942_01,0,0,2,47,0,0,367,300,56,1306,False,6,312,0
1945_01,0,0,2,15,0,0,0,647,0,0,False,4,120,0
1946_01,0,0,2,34,0,0,0,53,599,0,False,6,313,0
1947_01,0,0,2,21,0,734,0,0,0,7,False,5,372,1
1950_01,0,0,2,51,0,0,0,0,100,855,False,5,374,1
1952_01,0,0,2,23,0,332,0,352,8,0,False,4,121,0
1953_01,0,0,2,58,0,0,0,0,0,589,False,5,387,0
1956_01,2,0,2,37,0,1168,0,816,0,0,False,3,68,1
1956_02,2,0,1,44,0,573,0,5,0,74,True,3,68,1
1957_01,0,1,2,25,0,0,0,0,0,0,False,6,309,1
1959_01,1,1,2,15,0,0,0,0,0,0,True,2,66,0
1959_02,1,0,2,40,0,0,324,0,1,1147,False,2,66,0
1959_03,1,0,0,29,0,0,358,1097,348,242,True,2,66,0
1960_01,0,1,2,36,0,0,0,0,0,0,True,4,122,0
1960_02,0,0,1,21,0,0,0,561,4,0,True,4,122,0
1961_01,0,0,2,35,0,276,6,0,6,513,True,6,315,0
1962_01,0,0,2,24,0,3,313,93,670,157,False,5,390,0
1962_02,0,0,0,2,0,0,0,0,0,0,False,6,316,0
1962_03,0,1,2,0,0,1273,0,0,0,0,True,6,316,0
1963_01,0,0,2,43,0,0,0,0,804,17,False,5,391,0
1964_01,1,0,2,63,0,1273,658,1,338,1120,False,2,74,1
1967_01,0,1,2,30,0,0,0,0,0,0,True,6,318,0
1968_01,0,1,1,38,0,0,0,0,0,0,True,6,319,0
1969_01,1,0,0,27,0,1273,1502,0,1053,1038,True,2,75,1
1971_01,0,0,1,54,0,3,0,56,519,0,False,5,375,1
1973_01,1,1,0,39,0,0,0,0,0,0,True,0,24,1
1974_01,2,0,2,41,0,1222,0,1,0,18,False,3,63,0
1975_01,0,0,2,22,0,0,0,0,10,620,False,6,310,1
1976_01,1,0,0,23,0,0,1422,1115,1,2,True,1,82,1
1976_02,1,0,2,34,0,15,1207,0,1327,406,True,1,82,1
1976_03,1,1,0,26,1,0,0,0,0,0,True,1,82,1
1976_04,1,0,2,39,0,1,1127,0,1122,1,False,1,82,1
1976_05,1,1,0,15,0,0,0,0,0,0,True,1,82,1
1976_06,1,1,2,64,0,0,0,0,0,0,True,1,82,1
1976_07,1,1,2,25,0,0,0,0,0,0,True,1,82,1
1977_01,2,1,2,35,0,0,0,0,0,0,True,5,393,0
1978_01,0,1,2,19,0,0,0,0,0,0,True,6,311,1
1979_01,0,0,2,26,0,347,0,575,62,0,False,5,376,1
1980_01,0,1,2,3,0,0,0,0,0,0,True,6,312,1
1980_02,0,0,2,29,0,947,5,0,0,0,False,6,312,1
1980_03,0,1,2,44,0,0,0,0,0,0,True,6,312,1
1981_01,0,0,2,27,0,188,471,0,0,192,False,4,124,0
1983_01,0,0,1,17,0,355,0,137,28,168,False,6,320,0
1984_01,1,0,0,37,0,0,1151,0,91,6,True,5,82,1
1985_01,2,1,0,19,0,0,0,0,0,0,True,5,394,0
